#{"t_start": 1707321222.3920522, "env_id": "MiniGrid-Empty-5x5-v0"}
r,l,t
0.955,5,66.515035
0.955,5,66.522678
0.955,5,66.529804
0.955,5,66.53685
0.955,5,66.544399
0.955,5,66.551986
0.955,5,66.559126
0.955,5,66.566227
0.955,5,66.57672
0.955,5,66.588659
0.955,5,66.596347
0.955,5,66.604013
0.955,5,66.611713
0.955,5,66.619287
0.955,5,66.626483
0.955,5,66.633701
0.955,5,66.640846
0.946,6,66.649316
0.955,5,66.657123
0.955,5,66.664287
0.946,6,66.676037
0.955,5,66.683434
0.946,6,66.694383
0.955,5,66.701907
0.937,7,66.712093
0.955,5,66.720087
0.946,6,66.728731
0.946,6,66.739218
0.955,5,66.746498
0.955,5,66.753734
0.955,5,66.761084
0.937,7,66.770873
0.955,5,66.781956
0.955,5,66.790807
0.937,7,66.80225
0.946,6,66.81114
0.955,5,66.818488
0.955,5,66.826181
0.955,5,66.833633
0.955,5,66.840896
0.955,5,66.848876
0.955,5,66.857722
0.955,5,66.865005
0.955,5,66.872559
0.955,5,66.883053
0.955,5,66.890828
0.955,5,66.900014
0.946,6,66.909467
0.946,6,66.918091
0.955,5,66.925242
0.955,5,66.932369
0.955,5,66.939847
0.955,5,66.946949
0.946,6,66.955323
0.946,6,66.963459
0.955,5,66.970634
0.955,5,66.977486
0.937,7,66.990391
0.946,6,67.00076
0.946,6,67.009967
0.928,8,67.021065
0.955,5,67.027938
0.955,5,67.035387
0.955,5,67.042284
0.937,7,67.051749
0.937,7,67.061238
0.955,5,67.06875
0.955,5,67.075608
0.955,5,67.082484
0.955,5,67.092619
0.955,5,67.101522
0.91,10,67.117163
0.946,6,67.125657
0.946,6,67.134429
0.955,5,67.141351
0.955,5,67.148308
0.955,5,67.155141
0.955,5,67.161961
0.937,7,67.171925
0.946,6,67.180341
0.946,6,67.191633
0.955,5,67.199026
0.955,5,67.2082
0.955,5,67.21579
0.955,5,67.223505
0.955,5,67.230669
0.955,5,67.238089
0.955,5,67.24526
0.946,6,67.253694
0.946,6,67.262235
0.955,5,67.269545
0.955,5,67.276667
0.955,5,67.283811
0.955,5,67.290895
0.955,5,67.302703
0.955,5,67.312749
0.955,5,67.320089
0.937,7,67.330089
0.955,5,67.337568
0.955,5,67.344772
0.955,5,67.35312
0.955,5,67.360281
0.955,5,67.36814
0.955,5,67.375406
0.955,5,67.382553
0.955,5,67.389723
0.955,5,67.400517
0.955,5,67.409136
0.955,5,67.418273
0.955,5,67.426725
0.946,6,67.436469
0.955,5,67.444184
0.946,6,67.453122
0.955,5,67.460172
0.955,5,67.466959
0.955,5,67.473761
0.955,5,67.480572
0.955,5,67.487199
0.955,5,67.493883
0.955,5,67.504459
0.955,5,67.512279
0.955,5,67.520553
0.955,5,67.527573
0.955,5,67.534618
0.955,5,67.541853
0.955,5,67.548652
0.955,5,67.555517
0.955,5,67.562345
0.955,5,67.56895
0.955,5,67.575516
0.955,5,67.582304
0.955,5,67.589282
0.955,5,67.595931
0.946,6,67.607451
0.955,5,67.615974
0.955,5,67.624927
0.955,5,67.632709
0.955,5,67.640616
0.946,6,67.649438
0.955,5,67.656404
0.955,5,67.663157
0.955,5,67.66986
0.955,5,67.676516
0.946,6,67.684416
0.946,6,67.69256
0.946,6,67.700673
0.955,5,67.710591
0.955,5,67.718506
0.955,5,67.727244
0.946,6,67.735916
0.955,5,67.742817
0.955,5,67.750178
0.937,7,67.759759
0.955,5,67.766529
0.937,7,67.775927
0.955,5,67.783213
0.955,5,67.790074
0.946,6,67.798096
0.955,5,67.804768
0.946,6,67.815981
0.946,6,67.827805
0.955,5,67.835172
0.955,5,67.842213
0.955,5,67.849426
0.955,5,67.856822
0.955,5,67.864487
0.955,5,67.872045
0.955,5,67.879096
0.955,5,67.886886
0.955,5,67.89399
0.955,5,67.901027
0.955,5,67.907964
0.955,5,67.918252
0.955,5,67.928855
0.937,7,67.939745
0.955,5,67.946914
0.955,5,67.954198
0.955,5,67.961175
0.955,5,67.968172
0.937,7,67.97865
0.955,5,67.986034
0.955,5,67.993015
0.955,5,68.000001
0.955,5,68.006925
0.955,5,68.013841
0.955,5,68.02614
0.955,5,68.035313
0.937,7,68.046103
0.955,5,68.053441
0.955,5,68.060911
0.955,5,68.068198
0.955,5,68.075183
0.955,5,68.082178
0.946,6,68.090404
0.955,5,68.097317
0.946,6,68.106279
0.955,5,68.113321
0.955,5,68.12361
0.955,5,68.133223
0.955,5,68.142141
0.955,5,68.149873
0.955,5,68.156924
0.946,6,68.165663
0.955,5,68.173109
0.955,5,68.180125
0.955,5,68.186971
0.955,5,68.19362
0.946,6,68.201516
0.955,5,68.208175
0.955,5,68.215262
0.955,5,68.225535
0.955,5,68.233011
0.955,5,68.242298
0.946,6,68.250302
0.955,5,68.257654
0.946,6,68.265634
0.955,5,68.272705
0.955,5,68.279422
0.955,5,68.28611
0.955,5,68.292758
0.955,5,68.299853
0.955,5,68.306654
0.955,5,68.313355
0.955,5,68.32002
0.946,6,68.331534
0.955,5,68.339643
0.955,5,68.347322
0.955,5,68.354801
0.955,5,68.362014
0.955,5,68.369526
0.946,6,68.3778
0.955,5,68.384826
0.955,5,68.391623
0.955,5,68.398287
0.955,5,68.405379
0.955,5,68.412234
0.955,5,68.419359
0.955,5,68.426035
0.946,6,68.438422
0.955,5,68.445399
0.955,5,68.453138
0.955,5,68.460187
0.946,6,68.468732
0.955,5,68.477172
0.955,5,68.487895
0.955,5,68.497895
0.946,6,68.510907
0.955,5,68.518222
0.955,5,68.525604
0.955,5,68.536578
0.928,8,68.548171
0.955,5,68.555957
0.955,5,68.565829
0.946,6,68.576722
0.955,5,68.58618
0.955,5,68.596344
0.955,5,68.606083
0.955,5,68.616482
0.955,5,68.624497
0.955,5,68.63159
0.955,5,68.641947
0.955,5,68.649678
0.955,5,68.658022
0.955,5,68.66537
0.946,6,68.674139
0.955,5,68.681208
0.955,5,68.688911
0.955,5,68.695913
0.955,5,68.702876
0.946,6,68.712621
0.955,5,68.721275
0.955,5,68.730113
0.955,5,68.742444
0.955,5,68.756375
0.955,5,68.765789
0.955,5,68.773954
0.955,5,68.781206
0.955,5,68.789307
0.955,5,68.796686
0.955,5,68.804049
0.955,5,68.811423
0.946,6,68.820594
0.946,6,68.829532
0.955,5,68.836851
0.946,6,68.849103
0.955,5,68.858564
0.955,5,68.86701
0.955,5,68.874641
0.946,6,68.885524
0.955,5,68.894524
0.955,5,68.903225
0.946,6,68.912034
0.955,5,68.919799
0.955,5,68.92714
0.955,5,68.934661
0.955,5,68.942027
0.955,5,68.953755
0.946,6,68.964461
0.955,5,68.974028
0.946,6,68.982935
0.955,5,68.990799
0.955,5,68.998086
0.955,5,69.005084
0.946,6,69.01359
0.955,5,69.020807
0.955,5,69.02808
0.937,7,69.0408
0.955,5,69.052408
0.937,7,69.068754
0.955,5,69.080589
0.955,5,69.092498
0.955,5,69.100275
0.955,5,72.06671
0.955,5,72.075609
0.955,5,72.083018
0.955,5,72.090833
0.955,5,72.098313
0.955,5,72.105989
0.955,5,72.113343
0.955,5,72.120574
0.955,5,72.127952
0.955,5,72.135574
0.955,5,72.142991
0.955,5,72.152247
0.955,5,72.164165
0.955,5,72.172455
0.955,5,72.18122
0.955,5,72.189996
0.955,5,72.197459
0.955,5,72.205087
0.937,7,72.215604
0.955,5,72.223175
0.955,5,72.232059
0.955,5,72.241896
0.955,5,72.249228
0.955,5,72.256705
0.955,5,72.269758
0.955,5,72.280098
0.955,5,72.287925
0.955,5,72.29528
0.955,5,72.302965
0.955,5,72.310443
0.955,5,72.317928
0.955,5,72.325484
0.955,5,72.332889
0.955,5,72.340111
0.955,5,72.34763
0.955,5,72.355121
0.955,5,72.365417
0.955,5,72.373676
0.955,5,72.382521
0.955,5,72.39086
0.955,5,72.398377
0.955,5,72.405999
0.955,5,72.413948
0.955,5,72.421653
0.955,5,72.429291
0.955,5,72.436692
0.955,5,72.444026
0.955,5,72.453022
0.955,5,72.461687
0.955,5,72.47404
0.955,5,72.482583
0.955,5,72.491462
0.955,5,72.500531
0.955,5,72.509261
0.955,5,72.51752
0.955,5,72.525704
0.955,5,72.533983
0.955,5,72.542168
0.955,5,72.55043
0.955,5,72.557911
0.955,5,72.56509
0.955,5,72.575537
0.955,5,72.584875
0.955,5,72.593444
0.955,5,72.600678
0.955,5,72.607991
0.955,5,72.615104
0.955,5,72.622514
0.955,5,72.629603
0.955,5,72.636655
0.955,5,72.64365
0.955,5,72.651264
0.955,5,72.658879
0.946,6,72.667282
0.955,5,72.677707
0.946,6,72.688967
0.955,5,72.696383
0.955,5,72.704522
0.955,5,72.713776
0.955,5,72.722838
0.955,5,72.729982
0.955,5,72.738088
0.955,5,72.745183
0.955,5,72.752644
0.955,5,72.759761
0.955,5,72.766867
0.955,5,72.777323
0.955,5,72.785998
0.946,6,72.797151
0.955,5,72.804795
0.955,5,72.813405
0.955,5,72.820971
0.955,5,72.828071
0.955,5,72.835827
0.955,5,72.842897
0.955,5,72.850085
0.955,5,72.857112
0.955,5,72.864435
0.955,5,72.874285
0.955,5,72.886354
0.955,5,72.894218
0.955,5,72.901868
0.955,5,72.912426
0.955,5,72.920777
0.955,5,72.928885
0.955,5,72.93626
0.955,5,72.943349
0.955,5,72.95058
0.955,5,72.957677
0.955,5,72.964962
0.955,5,72.97223
0.955,5,72.979324
0.955,5,72.990774
0.955,5,73.000891
0.955,5,73.009455
0.955,5,73.016973
0.955,5,73.024227
0.955,5,73.03132
0.946,6,73.040181
0.955,5,73.047325
0.955,5,73.054426
0.955,5,73.061739
0.955,5,73.069586
0.955,5,73.077886
0.955,5,73.090124
0.946,6,73.099465
0.955,5,73.107401
0.955,5,73.119502
0.955,5,73.131308
0.955,5,73.144
0.955,5,73.156269
0.946,6,73.192703
0.955,5,73.205316
0.955,5,73.217244
0.955,5,73.230285
0.955,5,73.243073
0.946,6,73.256525
0.946,6,73.267359
0.955,5,73.274794
0.955,5,73.282149
0.955,5,73.289436
0.955,5,73.301023
0.955,5,73.310867
0.955,5,73.318535
0.955,5,73.326293
0.955,5,73.333759
0.955,5,73.341262
0.955,5,73.348596
0.955,5,73.35621
0.955,5,73.364365
0.955,5,73.373246
0.955,5,73.381108
0.955,5,73.39037
0.955,5,73.401638
0.955,5,73.4109
0.955,5,73.419472
0.955,5,73.427852
0.955,5,73.435364
0.955,5,73.442899
0.955,5,73.450703
0.955,5,73.458154
0.955,5,73.46553
0.955,5,73.473133
0.955,5,73.480486
0.955,5,73.487977
0.955,5,73.495563
0.955,5,73.506828
0.955,5,73.516149
0.955,5,73.524915
0.955,5,73.532379
0.955,5,73.540433
0.955,5,73.547804
0.955,5,73.555471
0.955,5,73.563589
0.955,5,73.572415
0.955,5,73.584154
0.955,5,73.593962
0.955,5,73.607002
0.946,6,73.617466
0.955,5,73.625574
0.946,6,73.636742
0.955,5,73.644695
0.955,5,73.652045
0.955,5,73.659283
0.955,5,73.668181
0.955,5,73.675427
0.955,5,73.682619
0.955,5,73.690464
0.955,5,73.69759
0.955,5,73.70469
0.955,5,73.714958
0.955,5,73.724652
0.955,5,73.731947
0.955,5,73.739881
0.955,5,73.747051
0.955,5,73.754786
0.955,5,73.761883
0.946,6,73.770342
0.955,5,73.77752
0.955,5,73.785112
0.955,5,73.792249
0.955,5,73.801088
0.955,5,73.813334
0.955,5,73.821383
0.955,5,73.83232
0.955,5,73.841573
0.946,6,73.851587
0.955,5,73.860898
0.955,5,73.868562
0.955,5,73.875786
0.955,5,73.882977
0.955,5,73.890053
0.955,5,73.897108
0.955,5,73.90477
0.955,5,73.915162
0.955,5,73.922908
0.955,5,73.932761
0.955,5,73.942139
0.955,5,73.94929
0.955,5,73.957382
0.955,5,73.965478
0.955,5,73.973012
0.955,5,73.980105
0.955,5,73.987432
0.955,5,73.994755
0.955,5,74.001863
0.955,5,74.008927
0.955,5,74.019839
0.955,5,74.027498
0.955,5,74.036717
0.955,5,74.044742
0.955,5,74.052103
0.955,5,74.05965
0.955,5,74.067049
0.955,5,74.074284
0.955,5,74.08423
0.955,5,74.09234
0.955,5,74.101928
0.955,5,74.111222
0.946,6,74.125396
0.955,5,74.135215
0.955,5,74.144934
0.955,5,74.153352
0.955,5,74.161738
0.955,5,74.170089
0.955,5,74.178327
0.955,5,74.18668
0.955,5,74.194993
0.955,5,74.202966
0.946,6,74.212426
0.955,5,74.220551
0.955,5,74.232702
0.955,5,74.241687
0.955,5,74.251518
0.955,5,74.260085
0.955,5,74.268162
0.955,5,74.276144
0.955,5,74.284135
0.955,5,74.292028
0.955,5,74.30007
0.955,5,74.308254
0.955,5,74.315223
0.955,5,74.322344
0.955,5,74.33291
0.955,5,74.343249
0.955,5,74.350788
0.955,5,74.358933
0.955,5,74.365898
0.955,5,74.37302
0.955,5,74.380717
0.955,5,74.388286
0.955,5,74.395329
0.955,5,74.402375
0.946,6,74.410664
0.955,5,74.417762
0.955,5,74.425031
0.955,5,74.436209
0.955,5,74.445013
0.955,5,74.452602
0.955,5,74.460471
0.955,5,74.467695
0.955,5,74.474833
0.955,5,74.482111
0.955,5,74.489414
0.955,5,74.496428
0.955,5,74.503678
0.946,6,74.512033
0.955,5,74.519032
0.955,5,74.525969
0.955,5,74.536919
0.955,5,74.544707
0.946,6,74.554842
0.955,5,74.562279
0.955,5,74.569357
0.955,5,74.576352
0.955,5,74.583536
0.955,5,74.590598
0.955,5,74.597535
0.955,5,74.604988
0.955,5,74.612864
0.946,6,74.62153
0.955,5,74.62913
0.955,5,74.639546
0.955,5,74.647127
0.955,5,74.657422
0.955,5,74.664627
0.946,6,74.673747
0.955,5,74.681603
0.955,5,74.689017
0.955,5,74.696078
0.955,5,74.70309
0.955,5,74.710366
0.955,5,74.717566
0.955,5,74.724593
0.955,5,74.734019
0.955,5,74.744518
0.955,5,74.753524
0.955,5,74.76134
0.955,5,74.768646
0.955,5,74.777576
0.955,5,74.784584
0.955,5,74.791554
0.955,5,74.798666
0.955,5,74.80555
0.955,5,74.814938
0.955,5,74.82429
0.955,5,74.833508
0.955,5,74.845586
0.955,5,74.854927
0.955,5,74.864507
0.955,5,74.872034
0.955,5,74.88088
0.946,6,74.892079
0.955,5,74.899457
0.955,5,74.90709
0.955,5,74.915
0.955,5,74.923063
0.946,6,74.932472
0.955,5,74.942576
0.955,5,74.955024
0.955,5,74.964308
0.955,5,74.973055
0.955,5,74.98125
0.955,5,74.989496
0.955,5,74.997626
0.955,5,75.005684
0.955,5,75.014073
0.955,5,75.022363
0.955,5,75.030473
0.955,5,75.038872
0.955,5,75.046983
0.955,5,75.058564
0.955,5,75.068596
0.955,5,75.077308
0.955,5,75.08628
0.955,5,75.095703
0.955,5,75.104374
0.955,5,75.11268
0.955,5,75.120798
0.955,5,75.128879
0.955,5,75.136935
0.946,6,75.145874
0.955,5,75.156873
0.955,5,75.164408
0.955,5,75.17535
0.955,5,75.185398
0.955,5,75.196032
0.955,5,75.205116
0.955,5,75.212314
0.955,5,75.220229
0.955,5,75.227647
0.955,5,75.23523
0.955,5,75.242401
0.955,5,75.250142
0.955,5,75.261022
0.955,5,75.271474
0.955,5,75.28014
0.955,5,75.288317
0.955,5,75.295688
0.955,5,75.303084
0.955,5,75.310287
0.955,5,75.317456
0.955,5,75.324576
0.955,5,75.331677
0.955,5,75.339195
0.955,5,75.346365
0.955,5,75.353473
0.955,5,75.363983
0.955,5,75.372852
0.955,5,75.381299
0.955,5,75.389044
0.955,5,75.39625
0.955,5,75.403711
0.955,5,75.410881
0.955,5,75.418207
0.955,5,75.426164
0.955,5,75.433406
0.955,5,75.440657
0.955,5,75.449071
0.955,5,75.456934
0.955,5,75.467949
0.955,5,75.476936
0.955,5,75.485178
0.955,5,75.493201
0.955,5,75.500546
0.0,100,78.820999
0.0,100,78.982888
0.0,100,79.1414
0.0,100,79.302594
0.919,9,79.317417
0.0,100,79.46923
0.0,100,79.625691
0.0,100,79.776819
0.0,100,79.935204
0.145,95,80.077542
0.0,100,80.228707
0.0,100,80.378373
0.172,92,80.512702
0.0,100,80.66933
0.0,100,80.818093
0.0,100,80.973904
0.0,100,81.115275
0.199,89,81.246364
0.442,62,81.340675
0.0,100,81.49201
0.415,65,81.589425
0.0,100,81.734756
0.487,57,84.817291
0.0,100,84.981971
0.0,100,85.137108
0.0,100,85.289363
0.0,100,85.44117
0.0,100,85.59266
0.0,100,85.760576
0.0,100,85.912893
0.0,100,86.069414
0.0,100,86.22176
0.0,100,86.377544
0.0,100,86.529028
0.0,100,86.681942
0.0,100,86.831972
0.0,100,86.987407
0.0,100,87.129721
0.0,100,87.285631
0.0,100,87.43391
0.478,58,87.520915
0.0,100,87.668266
0.793,23,87.703678
0.0,100,87.850225
0.0,100,90.959896
0.0,100,91.122296
0.343,73,91.232259
0.0,100,91.379064
0.0,100,91.533746
0.0,100,91.694473
0.0,100,91.855512
0.0,100,91.999019
0.0,100,92.149731
0.136,96,92.292542
0.0,100,92.44574
0.0,100,92.596279
0.0,100,92.752248
0.0,100,92.900398
0.0,100,93.047635
0.0,100,93.205359
0.0,100,93.355133
0.874,14,93.375957
0.0,100,93.518133
0.0,100,93.682778
0.0,100,93.828805
0.0,100,93.979286
0.0,100,97.101467
0.0,100,97.263895
0.0,100,97.420848
0.0,100,97.57403
0.0,100,97.735559
0.0,100,97.88475
0.0,100,98.041462
0.0,100,98.193639
0.0,100,98.347937
0.0,100,98.492126
0.0,100,98.662179
0.0,100,98.825072
0.0,100,99.041774
0.0,100,99.199483
0.0,100,99.359448
0.0,100,99.514789
0.0,100,99.674608
0.0,100,99.82403
0.0,100,99.982504
0.0,100,100.133102
0.0,100,103.227214
0.0,100,103.38903
0.0,100,103.541265
0.0,100,103.71304
0.0,100,103.870386
0.0,100,104.040883
0.0,100,104.19651
0.0,100,104.372914
0.0,100,104.551665
0.0,100,104.731047
0.0,100,104.902815
0.0,100,105.082468
0.0,100,105.246149
0.0,100,105.403368
0.0,100,105.559646
0.0,100,105.711054
0.0,100,105.88993
0.0,100,106.033595
0.0,100,106.187927
0.0,100,106.346982
0.0,100,106.505777
0.0,100,109.727443
0.0,100,109.887954
0.0,100,110.060021
0.0,100,110.241439
0.0,100,110.418886
0.0,100,110.57561
0.0,100,110.742419
0.0,100,110.928769
0.0,100,111.105323
0.0,100,111.268052
0.0,100,111.422153
0.0,100,111.577959
0.0,100,111.724135
0.0,100,111.875411
0.0,100,112.037848
0.0,100,112.200847
0.0,100,112.352142
0.0,100,112.508952
0.0,100,112.657697
0.0,100,112.829982
0.712,32,112.898141
0.0,100,116.569961
0.0,100,116.758932
0.0,100,116.945069
0.0,100,117.129693
0.0,100,117.303866
0.0,100,117.463617
0.541,51,117.54147
0.0,100,117.6996
0.0,100,117.850545
0.0,100,118.000866
0.0,100,118.144586
0.0,100,118.294097
0.0,100,118.448227
0.856,16,118.476347
0.0,100,118.638572
0.0,100,118.783888
0.0,100,118.926952
0.145,95,119.06433
0.0,100,119.215779
0.0,100,119.362112
0.0,100,119.507388
0.0,100,119.659965
0.703,33,122.72554
0.442,62,122.831412
0.0,100,122.993917
0.0,100,123.14761
0.0,100,123.293244
0.667,37,123.34919
0.568,48,123.415185
0.0,100,123.570189
0.0,100,123.721707
0.145,95,123.870142
0.0,100,124.011276
0.487,57,124.095676
0.487,57,124.184762
0.388,68,124.287653
0.676,36,124.336468
0.676,36,124.391887
0.0,100,124.539363
0.316,76,124.65637
0.0,100,124.820179
0.0,100,124.993473
0.0,100,125.153557
0.0,100,125.315037
0.0,100,125.55863
0.0,100,125.81868
0.829,19,125.860199
0.0,100,126.086566
0.442,62,129.281406
0.901,11,129.297314
0.622,42,129.367122
0.811,21,129.397195
0.154,94,129.54031
0.388,68,129.649263
0.793,23,129.691135
0.631,41,129.756604
0.46,60,129.852006
0.865,15,129.876307
0.739,29,129.920932
0.586,46,129.995846
0.757,27,130.034788
0.631,41,130.097769
0.775,25,130.133028
0.865,15,130.154158
0.667,37,130.2141
0.64,40,130.273821
0.703,33,130.322416
0.244,84,130.446536
0.883,13,130.464835
0.883,13,130.489702
0.847,17,130.516167
0.865,15,130.539196
0.883,13,130.558876
0.649,39,130.625309
0.649,39,130.681548
0.73,30,130.725702
0.568,48,130.796604
0.919,9,130.809691
0.811,21,130.838718
0.343,73,130.944663
0.865,15,130.966421
0.424,64,131.063669
0.721,31,131.113229
0.892,12,131.130344
0.856,16,131.153056
0.757,27,131.19254
0.829,19,131.220417
0.757,27,131.256917
0.955,5,131.264371
0.397,67,131.363094
0.757,27,131.402669
0.937,7,131.4137
0.946,6,131.423464
0.541,51,131.495268
0.937,7,131.50961
0.658,38,131.57193
0.883,13,131.591407
0.712,32,131.641122
0.685,35,131.690812
0.847,17,131.719275
0.748,28,131.762111
0.937,7,131.773014
0.793,23,131.805129
0.955,5,131.815711
0.919,9,131.83061
0.676,36,131.883143
0.703,33,131.937262
0.838,18,131.96281
0.829,19,131.989225
0.757,27,132.031245
0.883,13,132.051933
0.883,13,132.069803
0.82,20,132.096798
0.829,19,132.125741
0.649,39,132.184902
0.811,21,132.212806
0.811,21,132.247283
0.658,38,132.301731
0.757,27,132.345627
0.766,26,135.355199
0.847,17,135.383218
0.829,19,135.412199
0.955,5,135.420077
0.901,11,135.441388
0.874,14,135.46637
0.955,5,135.474951
0.775,25,135.514414
0.829,19,135.548276
0.703,33,135.602118
0.955,5,135.609148
0.793,23,135.647336
0.955,5,135.656578
0.91,10,135.6724
0.955,5,135.680235
0.703,33,135.730681
0.721,31,135.782883
0.919,9,135.796936
0.91,10,135.811937
0.73,30,135.85725
0.955,5,135.864953
0.937,7,135.875152
0.802,22,135.905785
0.919,9,135.917789
0.721,31,135.965421
0.901,11,135.981405
0.919,9,135.99375
0.721,31,136.034534
0.892,12,136.053504
0.793,23,136.08909
0.955,5,136.095822
0.847,17,136.118489
0.892,12,136.13429
0.838,18,136.161534
0.847,17,136.187288
0.838,18,136.21149
0.883,13,136.229347
0.847,17,136.251921
0.901,11,136.272125
0.793,23,136.304508
0.874,14,136.322963
0.91,10,136.336159
0.631,41,136.400292
0.721,31,136.441448
0.865,15,136.461662
0.856,16,136.489752
0.919,9,136.502679
0.46,60,136.590726
0.685,35,136.640126
0.955,5,136.647836
0.937,7,136.657461
0.955,5,136.664611
0.901,11,136.685601
0.955,5,136.693699
0.739,29,136.73454
0.883,13,136.752353
0.955,5,136.759218
0.667,37,136.815541
0.883,13,136.833045
0.748,28,136.869902
0.955,5,136.879955
0.919,9,136.894259
0.928,8,136.9063
0.955,5,136.91293
0.829,19,136.938889
0.847,17,136.961055
0.811,21,136.996858
0.919,9,137.010736
0.829,19,137.036884
0.919,9,137.049216
0.775,25,137.086864
0.919,9,137.101541
0.757,27,137.139642
0.586,46,137.20964
0.712,32,137.255514
0.955,5,137.26258
0.865,15,137.285186
0.883,13,137.313009
0.73,30,137.373253
0.91,10,137.397016
0.955,5,137.404506
0.937,7,137.417705
0.748,28,137.458713
0.901,11,137.473732
0.811,21,137.506253
0.82,20,137.536675
0.586,46,137.602306
0.91,10,137.619642
0.937,7,137.630197
0.883,13,137.648446
0.883,13,137.66825
0.721,31,137.714239
0.955,5,137.722986
0.955,5,137.729969
0.955,5,137.737115
0.919,9,137.749227
0.919,9,137.761575
0.883,13,137.779543
0.937,7,137.78878
0.829,19,137.821146
0.955,5,137.829608
0.919,9,137.843726
0.937,7,137.856453
0.919,9,137.871562
0.919,9,137.883957
0.937,7,137.893664
0.829,19,137.92417
0.775,25,137.961096
0.919,9,137.973514
0.847,17,137.997159
0.811,21,138.031279
0.901,11,138.047509
0.829,19,138.074279
0.892,12,138.090598
0.937,7,138.100402
0.676,36,138.156244
0.757,27,138.193453
0.811,21,138.224806
0.757,27,138.265387
0.451,61,138.354084
0.901,11,138.368798
0.937,7,138.378165
0.919,9,138.390306
0.883,13,138.40753
0.955,5,141.300801
0.784,24,141.340766
0.919,9,141.355801
0.955,5,141.363036
0.955,5,141.371339
0.955,5,141.378884
0.829,19,141.405846
0.955,5,141.413549
0.919,9,141.426662
0.937,7,141.441167
0.901,11,141.45964
0.919,9,141.472685
0.856,16,141.495082
0.955,5,141.502468
0.937,7,141.512097
0.892,12,141.528507
